Entity,Code,Day,total_vaccinations
Illinois,,2022-01-23,20966686
Illinois,,2022-01-24,21008623
Illinois,,2022-01-28,21117078
Illinois,,2022-01-29,21172518
Illinois,,2022-01-30,21221672
Illinois,,2022-02-04,21326905
Illinois,,2022-02-11,21445326
Illinois,,2022-02-12,21483284
Illinois,,2022-02-13,21517966
Illinois,,2022-02-14,21541985
Illinois,,2022-02-18,21606862
Illinois,,2022-02-19,21636884
Illinois,,2022-02-25,21719983
Illinois,,2022-02-26,21740905
Illinois,,2022-02-28,21776299
Illinois,,2022-03-01,21787515
Illinois,,2022-03-02,21804306
Illinois,,2022-03-04,21810119
Illinois,,2022-03-11,21866352
Illinois,,2022-03-18,21929174
Illinois,,2022-06-03,23018410
Illinois,,2022-06-04,23042216
Illinois,,2022-06-10,23099815
Illinois,,2022-06-11,23122976
Illinois,,2022-06-29,23249715
Illinois,,2022-07-06,23313781
Illinois,,2022-07-13,23377167
Illinois,,2022-07-20,23474386
Illinois,,2022-07-27,23566250
Illinois,,2022-08-03,23644004
Illinois,,2022-08-10,23726379
Illinois,,2022-08-17,23776494
Illinois,,2022-08-24,23813950
Illinois,,2022-08-31,23852397
Illinois,,2022-09-07,23876285
Illinois,,2022-09-14,24007969
Illinois,,2022-09-21,24196590
Illinois,,2022-09-28,24430814
Illinois,,2022-10-05,24643666
Illinois,,2022-10-12,24834742
Illinois,,2022-10-19,25040595
Illinois,,2022-10-26,25262528
Illinois,,2022-11-02,25489693
Illinois,,2022-11-09,25637743
Illinois,,2022-11-23,25950462
Illinois,,2022-12-07,26117630
Illinois,,2022-12-14,26231591
Illinois,,2023-01-04,26391286
Illinois,,2023-01-25,26533405
Illinois,,2023-02-01,26582346
Illinois,,2023-03-22,26736340
Illinois,,2023-03-29,26755167
Indian Health Svc,,2021-01-12,68387
Indian Health Svc,,2021-01-13,74462
Indian Health Svc,,2021-01-14,81726
Indian Health Svc,,2021-01-15,90245
Indian Health Svc,,2021-01-19,104140
Indian Health Svc,,2021-01-20,108975
Indian Health Svc,,2021-01-21,117297
Indian Health Svc,,2021-01-22,123534
Indian Health Svc,,2021-01-23,143678
Indian Health Svc,,2021-01-24,153784
Indian Health Svc,,2021-01-25,155529
Indian Health Svc,,2021-01-26,158282
Indian Health Svc,,2021-01-27,165764
Indian Health Svc,,2021-01-28,180226
Indian Health Svc,,2021-01-29,191109
Indian Health Svc,,2021-01-30,194962
Indian Health Svc,,2021-01-31,209747
Indian Health Svc,,2021-02-01,210664
Indian Health Svc,,2021-02-02,214183
Indian Health Svc,,2021-02-03,224095
Indian Health Svc,,2021-02-04,238594
Indian Health Svc,,2021-02-05,244323
Indian Health Svc,,2021-02-06,276062
Indian Health Svc,,2021-02-07,282039
Indian Health Svc,,2021-02-08,291338
Indian Health Svc,,2021-02-09,297375
Indian Health Svc,,2021-02-10,306717
Indian Health Svc,,2021-02-11,325336
Indian Health Svc,,2021-02-12,346969
Indian Health Svc,,2021-02-13,362802
Indian Health Svc,,2021-02-14,378614
Indian Health Svc,,2021-02-16,385284
Indian Health Svc,,2021-02-17,390833
Indian Health Svc,,2021-02-18,401516
Indian Health Svc,,2021-02-19,407039
Indian Health Svc,,2021-02-20,412073
Indian Health Svc,,2021-02-21,426034
Indian Health Svc,,2021-02-22,441876
Indian Health Svc,,2021-02-23,455371
Indian Health Svc,,2021-02-24,468627
Indian Health Svc,,2021-02-25,488731
Indian Health Svc,,2021-02-26,516471
Indian Health Svc,,2021-02-27,537180
Indian Health Svc,,2021-02-28,553652
Indian Health Svc,,2021-03-01,569259
Indian Health Svc,,2021-03-02,577710
Indian Health Svc,,2021-03-03,588253
Indian Health Svc,,2021-03-04,603339
Indian Health Svc,,2021-03-05,620761
Indian Health Svc,,2021-03-06,642492
Indian Health Svc,,2021-03-07,655254
Indian Health Svc,,2021-03-08,665997
Indian Health Svc,,2021-03-09,669504
Indian Health Svc,,2021-03-10,684185
Indian Health Svc,,2021-03-11,697130
Indian Health Svc,,2021-03-12,715356
Indian Health Svc,,2021-03-13,733344
Indian Health Svc,,2021-03-14,746005
Indian Health Svc,,2021-03-15,757075
Indian Health Svc,,2021-03-16,768056
Indian Health Svc,,2021-03-17,781325
Indian Health Svc,,2021-03-18,799030
Indian Health Svc,,2021-03-19,814515
Indian Health Svc,,2021-03-20,827880
Indian Health Svc,,2021-03-21,845754
Indian Health Svc,,2021-03-22,857036
Indian Health Svc,,2021-03-23,860107
Indian Health Svc,,2021-03-24,876022
Indian Health Svc,,2021-03-25,886247
Indian Health Svc,,2021-03-26,903716
Indian Health Svc,,2021-03-27,919115
Indian Health Svc,,2021-03-28,940544
Indian Health Svc,,2021-03-29,945805
Indian Health Svc,,2021-03-30,948459
Indian Health Svc,,2021-03-31,964050
Indian Health Svc,,2021-04-01,980337
Indian Health Svc,,2021-04-02,995251
Indian Health Svc,,2021-04-03,1008639
Indian Health Svc,,2021-04-04,1025958
Indian Health Svc,,2021-04-05,1027727
Indian Health Svc,,2021-04-06,1031205
Indian Health Svc,,2021-04-07,1042543
Indian Health Svc,,2021-04-08,1055456
Indian Health Svc,,2021-04-09,1069111
Indian Health Svc,,2021-04-10,1082899
Indian Health Svc,,2021-04-11,1091286
Indian Health Svc,,2021-04-12,1094904
Indian Health Svc,,2021-04-13,1099623
Indian Health Svc,,2021-04-14,1111526
Indian Health Svc,,2021-04-15,1124678
Indian Health Svc,,2021-04-16,1137200
Indian Health Svc,,2021-04-17,1150362
Indian Health Svc,,2021-04-18,1160071
Indian Health Svc,,2021-04-19,1161408
Indian Health Svc,,2021-04-20,1164071
Indian Health Svc,,2021-04-21,1174252
Indian Health Svc,,2021-04-22,1183392
Indian Health Svc,,2021-04-23,1195580
Indian Health Svc,,2021-04-24,1205018
Indian Health Svc,,2021-04-25,1214809
Indian Health Svc,,2021-04-26,1216928
Indian Health Svc,,2021-04-27,1219247
Indian Health Svc,,2021-04-28,1228892
Indian Health Svc,,2021-04-29,1237506
Indian Health Svc,,2021-04-30,1244362
Indian Health Svc,,2021-05-01,1254978
Indian Health Svc,,2021-05-02,1261940
Indian Health Svc,,2021-05-03,1262431
Indian Health Svc,,2021-05-04,1264250
Indian Health Svc,,2021-05-05,1267980
Indian Health Svc,,2021-05-06,1276492
Indian Health Svc,,2021-05-07,1281706
Indian Health Svc,,2021-05-08,1287333
Indian Health Svc,,2021-05-09,1291824
Indian Health Svc,,2021-05-10,1292488
Indian Health Svc,,2021-05-11,1294297
Indian Health Svc,,2021-05-12,1296945
Indian Health Svc,,2021-05-13,1303786
Indian Health Svc,,2021-05-14,1308091
Indian Health Svc,,2021-05-15,1313272
Indian Health Svc,,2021-05-16,1318914
Indian Health Svc,,2021-05-17,1320102
Indian Health Svc,,2021-05-18,1321131
Indian Health Svc,,2021-05-19,1322636
Indian Health Svc,,2021-05-20,1331759
Indian Health Svc,,2021-05-21,1336268
Indian Health Svc,,2021-05-22,1342981
Indian Health Svc,,2021-05-23,1347992
Indian Health Svc,,2021-05-24,1348976
Indian Health Svc,,2021-05-25,1349858
Indian Health Svc,,2021-05-26,1356314
Indian Health Svc,,2021-05-27,1360203
Indian Health Svc,,2021-05-28,1364181
Indian Health Svc,,2021-05-29,1368015
Indian Health Svc,,2021-05-30,1370468
Indian Health Svc,,2021-06-01,1370661
Indian Health Svc,,2021-06-02,1371700
Indian Health Svc,,2021-06-03,1374770
Indian Health Svc,,2021-06-04,1378501
Indian Health Svc,,2021-06-05,1382569
Indian Health Svc,,2021-06-06,1382701
